scorer,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180,DLC_HrnetW32_fish4drugDec15shuffle1_snapshot_180
bodyparts,head,head,head,eye1,eye1,eye1,eye2,eye2,eye2,body1,body1,body1,body2,body2,body2,body3,body3,body3,body4,body4,body4,body5,body5,body5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
289,427.86945,194.91054,0.7855825,433.9675,195.73466,0.98913425,420.6235,196.00638,1,411.4792,209.25523,0.68897796,394.434,225.3319,0.88720345,379.56085,235.76562,0.87686163,368.38715,253.24055,0.8474173,355.81033,271.17627,0.8870454
290,427.72525,195.00906,0.7865717,433.85928,195.8171,0.9898023,420.46216,196.00996,1,411.2325,209.30072,0.6913912,394.47507,225.1235,0.88122314,379.5583,235.93263,0.8819104,369.08328,252.9864,0.8692362,357.60995,270.8298,0.88373953
291,427.7301,194.84235,0.7937946,433.90686,195.30656,0.99404883,420.39905,195.86865,1,411.23907,209.2602,0.69256306,395.41745,225.05852,0.8792741,380.44083,235.88518,0.88362116,368.99884,253.27954,0.8583593,357.39688,271.33322,0.8740433
292,389.481,181.41063,0.7500107,396.8343,183.99838,0.9949276,383.67993,183.29059,1,396.6372,200.20094,0.84501207,404.31116,210.34369,0.83113474,411.31476,222.28201,0.92905957,416.78125,228.99849,0.8592898,423.89224,240.28786,0.8534346
293,353.07864,131.77191,0.7643271,360.8583,133.90137,1,347.0486,134.0186,1,370.74966,155.29684,0.7916585,386.98965,168.13986,0.855706,397.98706,183.17935,0.9461693,411.349,197.18172,0.9925099,424.72946,213.75468,0.94548374
294,352.11115,131.71324,0.8173134,359.55157,133.54036,1,345.9079,134.13867,1,366.97574,156.5943,0.8398739,384.04764,171.08524,0.91868526,396.32153,190.20331,0.8867717,410.59985,206.71255,1,425.10556,225.40111,0.8861171
295,351.6288,131.57672,0.81952757,359.10892,133.43079,1,345.596,133.94766,1,366.26627,156.39177,0.8488117,383.81845,172.3977,0.9300564,398.6576,189.01053,0.8856761,409.22018,209.22342,1,424.05972,227.89319,0.9391405
296,351.1974,131.51764,0.8151851,358.2966,133.40207,1,345.47217,133.7849,1,365.25204,155.58537,0.8480412,381.968,171.54973,0.9533995,396.81546,188.36319,0.9224423,408.0462,208.99706,1,422.60712,228.15633,0.92471117
297,351.06638,131.65471,0.818541,358.23923,133.48642,1,345.28738,133.94054,1,365.36517,156.05232,0.86372566,382.20068,172.07892,0.94649476,397.3784,189.32822,0.88396984,408.18777,210.59528,1,423.6453,228.5821,0.9551688
298,351.49057,131.24298,0.8359669,358.4218,133.62881,1,345.17944,134.06888,1,365.30545,156.07622,0.86141205,382.2423,172.23636,0.9453152,397.59912,189.7401,0.8738554,407.9684,210.81052,1,422.62396,229.44365,0.98585457
299,334.46857,144.83932,0.74417585,341.2962,144.27818,0.87640285,327.80908,144.33629,0.9220283,373.81967,157.5652,0.7054392,392.60873,164.57872,0.8317495,407.27814,197.27429,0.7803128,414.61768,189.70758,0.84673816,394.7482,232.88567,0.6972852
